PUBUKPRN,UKPRN,KISCOURSEID,KISMODE,EMPUNAVAILREASON,EMPPOP,EMPRESPONSE,EMPSAMPLE,EMPRESP_RATE,EMPAGG,EMPSBJ,WORKSTUDY,STUDY,UNEMP,PREVWORKSTUD,BOTH,NOAVAIL,WORK
10007768,10007768,009454,1,0,35,35,60,60,14,,95,5,5,5,25,0,70
10007768,10007768,009617,1,1,55,55,90,62,13,CAH19-01-03,93,19,1,1,22,6,52
10007768,10007768,009617,1,1,20,20,30,65,13,CAH24-01-05,100,15,0,0,10,0,75
10007768,10007768,009691,1,0,75,75,95,80,13,CAH07-01-01,94,29,0,1,8,5,57
10007768,10007768,009691,1,0,80,80,110,70,13,CAH09-01-01,88,22,4,6,8,2,58
10007768,10007768,009709,1,1,65,65,100,63,13,CAH26-01-01,92,16,0,5,14,3,62
10007768,10007768,009890,1,1,20,20,25,85,13,CAH10-01-09,85,10,5,10,10,0,65
10007768,10007768,010250,1,1,55,55,90,60,13,CAH11-01-01,90,12,6,2,10,2,68
10007768,10007768,010250,1,1,175,175,260,68,12,CAH17-01,94,8,2,2,9,2,77
10007768,10007768,010251,1,1,55,55,90,60,13,CAH11-01-01,90,12,6,2,10,2,68
10007768,10007768,010251,1,1,175,175,260,68,12,CAH17-01,94,8,2,2,9,2,77
10007768,10007768,010319,1,0,15,15,15,90,23,CAH19-04-09,90,25,10,0,5,0,60
10007768,10007768,010671,1,1,30,30,55,60,13,CAH15-01-02,85,5,5,5,20,5,60
10007768,10007768,010671,1,1,60,60,100,61,13,CAH15-03-01,90,13,2,6,14,2,63
10007768,10007768,010779,1,0,60,60,95,63,13,CAH15-02-01,88,18,0,7,18,5,53
10007768,10007768,011237,1,0,15,15,30,60,13,CAH19-01-02,80,10,0,5,10,15,65
10007768,10007768,011237,1,0,10,10,15,65,23,CAH19-04-04,90,10,0,0,10,10,70
10007768,10007768,015010,1,0,15,15,30,60,24,,95,0,0,5,0,0,95
10007768,10007768,015011,1,1,50,50,85,60,13,CAH04-01-01,95,20,0,0,20,5,55
10007768,10007768,015011,1,1,35,35,50,70,13,CAH17-01-03,95,10,0,5,5,0,85
10007768,10007768,015403,1,0,15,15,20,70,24,,100,15,0,0,15,0,70
10007768,10007768,015982,1,1,15,15,30,60,13,CAH19-01-02,80,10,0,5,10,15,65
10007768,10007768,015982,1,1,15,15,20,60,23,CAH19-01-05,85,15,5,0,15,5,60
10007768,10007768,016411,1,1,55,55,90,60,12,CAH11-01,90,12,6,2,10,2,68
10007768,10007768,016429,1,0,60,60,100,61,13,CAH15-03-01,90,13,2,6,14,2,63
10007768,10007768,016429,1,0,75,75,145,52,13,CAH16-01-01,91,16,0,5,17,4,59
10007768,10007768,016431,1,0,15,15,20,65,24,,85,5,5,5,5,0,70
10007768,10007768,016599,1,0,10,10,15,85,14,,90,35,0,0,0,10,60
10007768,10007768,016600,1,0,30,30,45,70,13,CAH07-04-04,95,40,0,0,5,5,50
10007768,10007768,016616,1,1,75,75,95,80,13,CAH07-01-01,94,29,0,1,8,5,57
10007768,10007768,016616,1,1,80,80,110,70,13,CAH09-01-01,88,22,4,6,8,2,58
10007768,10007768,016645,1,0,10,10,15,80,14,,90,15,10,0,15,0,60
10007768,10007768,016653,1,0,10,10,15,80,24,,85,10,0,15,10,0,65
10007768,10007768,016663,1,0,35,35,50,70,13,CAH02-05-03,90,30,0,5,5,5,55
10007768,10007768,016704,1,0,35,35,50,70,13,CAH02-05-03,90,30,0,5,5,5,55
10007768,10007768,016838,1,0,30,30,40,75,14,,100,0,0,0,5,0,95
10007768,10007768,016869,1,1,80,80,110,70,13,CAH09-01-01,88,22,4,6,8,2,58
10007768,10007768,016869,1,1,60,60,95,63,13,CAH15-02-01,88,18,0,7,18,5,53
10007768,10007768,016942,1,0,10,10,15,80,23,CAH09-01-02,85,10,10,0,20,10,55
10007768,10007768,016944,1,0,15,15,20,65,13,CAH07-02-01,95,45,5,0,5,0,45
10007768,10007768,016959,1,0,15,15,20,65,13,CAH07-02-01,95,45,5,0,5,0,45
10007768,10007768,016960,1,0,15,15,25,65,24,,100,20,0,0,5,0,75
10007768,10007768,016964,1,0,10,10,15,80,23,CAH09-01-02,85,10,10,0,20,10,55
10007768,10007768,016965,1,0,10,10,15,80,23,CAH09-01-02,85,10,10,0,20,10,55
10007768,10007768,017172,1,1,10,10,15,70,23,CAH19-04-01,90,20,0,0,10,10,60
10007768,10007768,017172,1,1,20,20,30,65,13,CAH24-01-05,100,15,0,0,10,0,75
10007768,10007768,017174,1,1,20,20,30,75,12,CAH19-04,90,20,5,0,10,5,60
10007768,10007768,017174,1,1,20,20,30,65,13,CAH24-01-05,100,15,0,0,10,0,75
10007768,10007768,017175,1,0,10,10,15,65,23,CAH19-04-04,90,10,0,0,10,10,70
10007768,10007768,017175,1,0,20,20,30,65,13,CAH24-01-05,100,15,0,0,10,0,75
10007768,10007768,017617,1,0,30,30,40,70,13,CAH03-01-02,100,30,0,0,0,0,70
10007768,10007768,017700,1,0,60,60,100,61,13,CAH15-03-01,90,13,2,6,14,2,63
10007768,10007768,017722,1,0,15,15,15,80,24,,100,0,0,0,15,0,85
10007768,10007768,017726,1,1,65,65,100,63,13,CAH26-01-01,92,16,0,5,14,3,62
10007768,10007768,017727,1,0,15,15,25,65,23,CAH03-01-03,80,20,0,15,0,5,65
10007768,10007768,017728,1,0,25,25,35,70,13,CAH26-01-04,85,10,5,10,15,5,65
10007768,10007768,017789,1,0,20,20,30,65,13,CAH24-01-05,100,15,0,0,10,0,75
10007768,10007768,017789,1,0,40,40,80,50,23,CAH25-01-02,90,10,0,5,5,0,70
10007768,10007768,017790,1,0,20,20,30,65,13,CAH24-01-05,100,15,0,0,10,0,75
10007768,10007768,017790,1,0,10,10,15,75,13,CAH25-02-03,95,0,0,0,25,5,70
10007768,10007768,017791,1,0,15,15,20,60,23,CAH19-01-05,85,15,5,0,15,5,60
10007768,10007768,017791,1,0,20,20,30,65,13,CAH24-01-05,100,15,0,0,10,0,75
10007768,10007768,017792,1,0,15,15,20,60,23,CAH19-01-05,85,15,5,0,15,5,60
10007768,10007768,017792,1,0,40,40,80,50,23,CAH25-01-02,90,10,0,5,5,0,70
10007768,10007768,017793,1,1,40,40,80,50,23,CAH25-01-02,90,10,0,5,5,0,70
10007768,10007768,017793,1,1,10,10,15,75,13,CAH25-02-03,95,0,0,0,25,5,70
10007768,10007768,017794,1,0,15,15,20,60,23,CAH19-01-05,85,15,5,0,15,5,60
10007768,10007768,017794,1,0,10,10,15,75,13,CAH25-02-03,95,0,0,0,25,5,70
10007768,10007768,017796,1,0,20,20,30,75,12,CAH19-04,90,20,5,0,10,5,60
10007768,10007768,017796,1,0,10,10,15,75,13,CAH25-02-03,95,0,0,0,25,5,70
10007768,10007768,017970,1,1,20,20,25,85,13,CAH10-01-09,85,10,5,10,10,0,65
10007768,10007768,017995,1,0,25,25,35,70,13,CAH26-01-04,85,10,5,10,15,5,65
10007768,10007768,018154,1,1,80,80,110,70,13,CAH09-01-01,88,22,4,6,8,2,58
10007768,10007768,018154,1,1,55,55,90,60,13,CAH11-01-01,90,12,6,2,10,2,68
10007768,10007768,018155,1,1,80,80,110,70,13,CAH09-01-01,88,22,4,6,8,2,58
10007768,10007768,018155,1,1,25,25,40,60,23,CAH17-01-07,90,15,0,0,15,10,60
10007768,10007768,018169,1,0,25,25,35,70,13,CAH26-01-04,85,10,5,10,15,5,65
10007768,10007768,018170,1,0,25,25,35,70,13,CAH26-01-04,85,10,5,10,15,5,65
10007768,10007768,018308,1,0,20,20,25,70,24,,95,0,0,0,25,5,70
10007768,10007768,018493,1,0,60,60,100,61,13,CAH15-03-01,90,13,2,6,14,2,63
10007768,10007768,018493,1,0,175,175,260,68,12,CAH17-01,94,8,2,2,9,2,77
10007768,10007768,018546,1,1,20,20,30,75,12,CAH19-04,90,20,5,0,10,5,60
10007768,10007768,018546,1,1,10,10,15,70,23,CAH19-04-01,90,20,0,0,10,10,60
10007768,10007768,018548,1,1,20,20,30,75,12,CAH19-04,90,20,5,0,10,5,60
10007768,10007768,018548,1,1,10,10,15,65,23,CAH19-04-04,90,10,0,0,10,10,70
10007768,10007768,018550,1,1,20,20,30,75,12,CAH19-04,90,20,5,0,10,5,60
10007768,10007768,018554,1,0,15,15,20,60,23,CAH25-01-03,95,10,0,5,10,0,75
10007768,10007768,018653,1,0,20,20,30,65,13,CAH24-01-05,100,15,0,0,10,0,75
10007768,10007768,018660,1,1,25,25,40,60,23,CAH17-01-07,90,15,0,0,15,10,60
10007768,10007768,018661,1,1,175,175,260,68,12,CAH17-01,94,8,2,2,9,2,77
10007768,10007768,018661,1,1,50,50,80,60,13,CAH17-01-08,95,0,0,0,20,0,75
10007768,10007768,018662,1,1,80,80,110,70,13,CAH09-01-01,88,22,4,6,8,2,58
10007768,10007768,018662,1,1,25,25,40,60,23,CAH17-01-07,90,15,0,0,15,10,60
10007768,10007768,018662,1,1,50,50,80,60,13,CAH17-01-08,95,0,0,0,20,0,75
10007768,10007768,018666,1,0,60,60,95,63,13,CAH15-02-01,88,18,0,7,18,5,53
10007768,10007768,018666,1,0,25,25,40,60,23,CAH17-01-07,90,15,0,0,15,10,60
10007768,10007768,018696,1,1,65,65,100,63,13,CAH26-01-01,92,16,0,5,14,3,62
10007768,10007768,018697,1,1,65,65,100,63,13,CAH26-01-01,92,16,0,5,14,3,62
10007768,10007768,018698,1,1,15,15,20,80,23,CAH26-01-02,85,5,0,5,15,5,65
10007768,10007768,018699,1,1,15,15,20,80,23,CAH26-01-02,85,5,0,5,15,5,65
10007768,10007768,018703,1,1,80,80,110,70,13,CAH09-01-01,88,22,4,6,8,2,58
10007768,10007768,018703,1,1,25,25,40,60,23,CAH17-01-07,90,15,0,0,15,10,60
10007768,10007768,018715,1,0,15,15,15,90,23,CAH19-04-09,90,25,10,0,5,0,60
10007768,10007768,018845,1,0,65,65,100,63,13,CAH26-01-01,92,16,0,5,14,3,62
10007768,10007768,018846,1,1,65,65,100,63,13,CAH26-01-01,92,16,0,5,14,3,62
10007768,10007768,018907,1,0,50,50,85,60,13,CAH04-01-01,95,20,0,0,20,5,55
10007768,10007768,018908,1,0,50,50,85,60,13,CAH04-01-01,95,20,0,0,20,5,55
10007768,10007768,019124,1,1,50,50,85,60,13,CAH04-01-01,95,20,0,0,20,5,55
10007768,10007768,019211,1,1,30,30,55,60,13,CAH15-01-02,85,5,5,5,20,5,60
10007768,10007768,019211,1,1,10,10,15,70,23,CAH19-04-01,90,20,0,0,10,10,60
10007768,10007768,019601,1,0,10,10,25,50,23,CAH03-01-08,100,40,0,0,25,0,35
10007768,10007768,019714,1,1,85,85,120,72,12,CAH09-01,86,22,5,6,7,4,57
10007768,10007768,019714,1,1,10,10,15,80,23,CAH09-01-02,85,10,10,0,20,10,55
10007768,10007768,019714,1,1,60,60,95,63,13,CAH15-02-01,88,18,0,7,18,5,53
10007768,10007768,019744,1,1,50,50,85,60,13,CAH04-01-01,95,20,0,0,20,5,55
10007768,10007768,019744,1,1,30,30,55,60,13,CAH15-01-02,85,5,5,5,20,5,60
10007768,10007768,019749,1,1,175,175,260,68,12,CAH17-01,94,8,2,2,9,2,77
10007768,10007768,019750,1,1,175,175,260,68,12,CAH17-01,94,8,2,2,9,2,77
10007768,10007768,019808,1,1,60,60,100,61,13,CAH15-03-01,90,13,2,6,14,2,63
10007768,10007768,019927,1,1,45,45,70,65,11,CAH03,100,30,0,0,5,0,65
10007768,10007768,019984,1,1,80,80,110,70,13,CAH09-01-01,88,22,4,6,8,2,58
10007768,10007768,019984,1,1,10,10,15,80,23,CAH09-01-02,85,10,10,0,20,10,55
10007768,10007768,019984,1,1,60,60,95,63,13,CAH15-02-01,88,18,0,7,18,5,53
10007768,10007768,019992,1,0,60,60,100,61,13,CAH15-03-01,90,13,2,6,14,2,63
10007768,10007768,019992,1,0,175,175,260,68,12,CAH17-01,94,8,2,2,9,2,77
10007768,10007768,019992,1,0,80,80,115,73,13,CAH17-01-02,92,10,4,1,5,4,77
10007768,10007768,019997,1,1,35,35,50,70,13,CAH02-05-03,90,30,0,5,5,5,55
10007768,10007768,020030,1,1,10,10,15,75,13,CAH25-02-03,95,0,0,0,25,5,70
10007768,10007768,020031,1,1,60,60,100,61,13,CAH15-03-01,90,13,2,6,14,2,63
10007768,10007768,020032,1,1,30,30,55,60,13,CAH15-01-02,85,5,5,5,20,5,60
10007768,10007768,020033,1,1,45,45,75,65,23,CAH19-01-01,90,20,0,10,15,0,50
10007768,10007768,020033,1,1,10,10,15,75,13,CAH25-02-03,95,0,0,0,25,5,70
10007768,10007768,020034,1,1,55,55,90,62,13,CAH19-01-03,93,19,1,1,22,6,52
10007768,10007768,020034,1,1,20,20,30,65,13,CAH24-01-05,100,15,0,0,10,0,75
10007768,10007768,020035,1,0,40,40,80,50,23,CAH25-01-02,90,10,0,5,5,0,70
10007768,10007768,020036,1,1,20,20,30,65,13,CAH24-01-05,100,15,0,0,10,0,75
10007768,10007768,020037,1,1,30,30,55,60,13,CAH15-01-02,85,5,5,5,20,5,60
10007768,10007768,020037,1,1,20,20,30,65,13,CAH24-01-05,100,15,0,0,10,0,75
10007768,10007768,020038,1,0,15,15,20,75,13,CAH20-02-01,90,30,5,0,25,5,35
10007768,10007768,020039,1,1,20,20,30,65,13,CAH24-01-05,100,15,0,0,10,0,75
10007768,10007768,020040,1,1,60,60,95,63,13,CAH15-02-01,88,18,0,7,18,5,53
10007768,10007768,020040,1,1,60,60,100,61,13,CAH15-03-01,90,13,2,6,14,2,63
10007768,10007768,020040,1,1,15,15,20,75,13,CAH20-02-01,90,30,5,0,25,5,35
10007768,10007768,020043,1,1,175,175,260,68,12,CAH17-01,94,8,2,2,9,2,77
10007768,10007768,020043,1,1,10,10,15,70,23,CAH19-04-01,90,20,0,0,10,10,60
10007768,10007768,020044,1,1,175,175,260,68,12,CAH17-01,94,8,2,2,9,2,77
10007768,10007768,020044,1,1,20,20,30,75,12,CAH19-04,90,20,5,0,10,5,60
10007768,10007768,020045,1,1,175,175,260,68,12,CAH17-01,94,8,2,2,9,2,77
10007768,10007768,020045,1,1,10,10,15,65,23,CAH19-04-04,90,10,0,0,10,10,70
10007768,10007768,020046,1,1,80,80,110,70,13,CAH09-01-01,88,22,4,6,8,2,58
10007768,10007768,020046,1,1,60,60,95,63,13,CAH15-02-01,88,18,0,7,18,5,53
10007768,10007768,020125,1,1,10,10,25,50,23,CAH03-01-08,100,40,0,0,25,0,35
10007768,10007768,020129,1,1,30,30,40,70,13,CAH03-01-02,100,30,0,0,0,0,70
10007768,10007768,020130,1,1,30,30,40,70,13,CAH03-01-02,100,30,0,0,0,0,70
10007768,10007768,020130,1,1,50,50,85,60,13,CAH04-01-01,95,20,0,0,20,5,55
10007768,10007768,020175,1,1,75,75,145,52,13,CAH16-01-01,91,16,0,5,17,4,59
10007768,10007768,020284,1,0,75,75,145,52,13,CAH16-01-01,91,16,0,5,17,4,59
10007768,10007768,020288,1,0,80,80,110,70,13,CAH09-01-01,88,22,4,6,8,2,58
10007768,10007768,020304,1,1,85,85,120,72,12,CAH09-01,86,22,5,6,7,4,57
10007768,10007768,020304,1,1,80,80,110,70,13,CAH09-01-01,88,22,4,6,8,2,58
10007768,10007768,020393,1,0,75,75,145,52,13,CAH16-01-01,91,16,0,5,17,4,59
10007768,10007768,020529,1,1,30,30,55,60,13,CAH15-01-02,85,5,5,5,20,5,60
10007768,10007768,020529,1,1,75,75,145,52,13,CAH16-01-01,91,16,0,5,17,4,59
10007768,10007768,020546,1,1,55,55,90,62,13,CAH19-01-03,93,19,1,1,22,6,52
10007768,10007768,020546,1,1,75,75,120,63,13,CAH20-01-01,89,20,3,6,9,2,60
10007768,10007768,020547,1,1,55,55,90,62,13,CAH19-01-03,93,19,1,1,22,6,52
10007768,10007768,020547,1,1,15,15,20,60,23,CAH19-01-05,85,15,5,0,15,5,60
10007768,10007768,020548,1,1,55,55,90,62,13,CAH19-01-03,93,19,1,1,22,6,52
10007768,10007768,020549,1,1,55,55,90,62,13,CAH19-01-03,93,19,1,1,22,6,52
10007768,10007768,020551,1,1,55,55,90,62,13,CAH19-01-03,93,19,1,1,22,6,52
10007768,10007768,020551,1,1,15,15,20,60,23,CAH19-01-05,85,15,5,0,15,5,60
10007768,10007768,020552,1,1,30,30,55,60,13,CAH15-01-02,85,5,5,5,20,5,60
10007768,10007768,020553,1,1,15,15,20,60,23,CAH25-01-03,95,10,0,5,10,0,75
10007768,10007768,020554,1,1,30,30,55,60,13,CAH15-01-02,85,5,5,5,20,5,60
10007768,10007768,020557,1,1,15,15,20,60,23,CAH19-01-05,85,15,5,0,15,5,60
10007768,10007768,020557,1,1,20,20,30,65,13,CAH24-01-05,100,15,0,0,10,0,75
10007768,10007768,020558,1,1,15,15,20,75,13,CAH20-02-01,90,30,5,0,25,5,35
10007768,10007768,020558,1,1,20,20,30,65,13,CAH24-01-05,100,15,0,0,10,0,75
10007768,10007768,020560,1,1,20,20,30,65,13,CAH24-01-05,100,15,0,0,10,0,75
10007768,10007768,020561,1,1,20,20,30,65,13,CAH24-01-05,100,15,0,0,10,0,75
10007768,10007768,020562,1,1,75,75,120,63,13,CAH20-01-01,89,20,3,6,9,2,60
10007768,10007768,020563,1,1,15,15,20,60,23,CAH19-01-05,85,15,5,0,15,5,60
10007768,10007768,020563,1,1,40,40,80,50,23,CAH25-01-02,90,10,0,5,5,0,70
10007768,10007768,020564,1,1,20,20,30,65,13,CAH24-01-05,100,15,0,0,10,0,75
10007768,10007768,020564,1,1,40,40,80,50,23,CAH25-01-02,90,10,0,5,5,0,70
10007768,10007768,020565,1,1,75,75,120,63,13,CAH20-01-01,89,20,3,6,9,2,60
10007768,10007768,020566,1,1,60,60,100,61,13,CAH15-03-01,90,13,2,6,14,2,63
10007768,10007768,020566,1,1,75,75,120,63,13,CAH20-01-01,89,20,3,6,9,2,60
10007768,10007768,020567,1,1,40,40,80,50,23,CAH25-01-02,90,10,0,5,5,0,70
10007768,10007768,020570,1,1,60,60,100,61,13,CAH15-03-01,90,13,2,6,14,2,63
10007768,10007768,020571,1,1,60,60,100,61,13,CAH15-03-01,90,13,2,6,14,2,63
10007768,10007768,020571,1,1,75,75,120,63,13,CAH20-01-01,89,20,3,6,9,2,60
10007768,10007768,020571,1,1,15,15,20,75,13,CAH20-02-01,90,30,5,0,25,5,35
10007768,10007768,020572,1,1,60,60,100,61,13,CAH15-03-01,90,13,2,6,14,2,63
10007768,10007768,020572,1,1,75,75,120,63,13,CAH20-01-01,89,20,3,6,9,2,60
10007768,10007768,020573,1,1,20,20,30,65,13,CAH19-01-07,85,25,5,0,10,10,50
10007768,10007768,020574,1,1,20,20,30,65,13,CAH19-01-07,85,25,5,0,10,10,50
10007768,10007768,020576,1,1,60,60,100,61,13,CAH15-03-01,90,13,2,6,14,2,63
10007768,10007768,020577,1,1,75,75,120,63,13,CAH20-01-01,89,20,3,6,9,2,60
10007768,10007768,020578,1,1,60,60,100,61,13,CAH15-03-01,90,13,2,6,14,2,63
10007768,10007768,020582,1,1,60,60,100,61,13,CAH15-03-01,90,13,2,6,14,2,63
10007768,10007768,020582,1,1,15,15,20,75,13,CAH20-02-01,90,30,5,0,25,5,35
10007768,10007768,020583,1,1,15,15,30,60,13,CAH19-01-02,80,10,0,5,10,15,65
10007768,10007768,020584,1,1,15,15,30,60,13,CAH19-01-02,80,10,0,5,10,15,65
10007768,10007768,020584,1,1,15,15,20,60,23,CAH19-01-05,85,15,5,0,15,5,60
10007768,10007768,020590,1,1,15,15,20,60,23,CAH19-01-05,85,15,5,0,15,5,60
10007768,10007768,020590,1,1,10,10,15,75,13,CAH25-02-03,95,0,0,0,25,5,70
10007768,10007768,020591,1,1,15,15,30,60,13,CAH19-01-02,80,10,0,5,10,15,65
10007768,10007768,020591,1,1,20,20,30,65,13,CAH19-01-07,85,25,5,0,10,10,50
10007768,10007768,020592,1,1,15,15,30,60,13,CAH19-01-02,80,10,0,5,10,15,65
10007768,10007768,020592,1,1,55,55,90,62,13,CAH19-01-03,93,19,1,1,22,6,52
10007768,10007768,020593,1,1,15,15,30,60,13,CAH19-01-02,80,10,0,5,10,15,65
10007768,10007768,020600,1,1,60,60,95,63,13,CAH15-02-01,88,18,0,7,18,5,53
10007768,10007768,020678,1,1,60,60,95,63,13,CAH15-02-01,88,18,0,7,18,5,53
10007768,10007768,020695,1,1,40,40,80,50,23,CAH25-01-02,90,10,0,5,5,0,70
10007768,10007768,020695,1,1,15,15,20,60,23,CAH25-01-03,95,10,0,5,10,0,75
10007768,10007768,020708,1,1,40,40,80,50,23,CAH25-01-02,90,10,0,5,5,0,70
10007768,10007768,020708,1,1,15,15,20,60,23,CAH25-01-03,95,10,0,5,10,0,75
10007768,10007768,020728,1,1,15,15,25,65,23,CAH03-01-03,80,20,0,15,0,5,65
10007768,10007768,020729,1,1,65,65,100,63,13,CAH26-01-01,92,16,0,5,14,3,62
10007768,10007768,020730,1,1,25,25,35,70,13,CAH26-01-04,85,10,5,10,15,5,65
10007768,10007768,020731,1,1,25,25,35,70,13,CAH26-01-04,85,10,5,10,15,5,65
10007768,10007768,020732,1,1,65,65,100,63,13,CAH26-01-01,92,16,0,5,14,3,62
10007768,10007768,020733,1,1,65,65,90,68,23,CAH26-01-03,86,15,0,9,10,5,61
10007768,10007768,020734,1,1,15,15,20,80,23,CAH26-01-02,85,5,0,5,15,5,65
10007768,10007768,020746,1,1,80,80,110,70,13,CAH09-01-01,88,22,4,6,8,2,58
10007768,10007768,020746,1,1,55,55,90,60,13,CAH11-01-01,90,12,6,2,10,2,68
10007768,10007768,020780,1,1,30,30,45,70,13,CAH07-04-04,95,40,0,0,5,5,50
10007768,10007768,020821,1,1,45,45,70,65,12,CAH03-01,100,30,0,0,5,0,65
10007768,10007768,020823,1,1,45,45,70,65,12,CAH03-01,100,30,0,0,5,0,65
10007768,10007768,020900,1,1,60,60,95,63,13,CAH15-02-01,88,18,0,7,18,5,53
10007768,10007768,020948,1,1,65,65,80,80,12,CAH10-01,89,9,2,6,3,3,77
10007768,10007768,020955,1,1,80,80,115,73,13,CAH17-01-02,92,10,4,1,5,4,77
10007768,10007768,020957,1,1,80,80,115,73,13,CAH17-01-02,92,10,4,1,5,4,77
10007768,10007768,020958,1,1,80,80,115,73,13,CAH17-01-02,92,10,4,1,5,4,77
10007768,10007768,020959,1,1,80,80,115,73,13,CAH17-01-02,92,10,4,1,5,4,77
10007768,10007768,020960,1,1,80,80,115,73,13,CAH17-01-02,92,10,4,1,5,4,77
10007768,10007768,021072,1,1,,,,,,,,,,,,,
10007768,10007768,021073,1,1,175,175,260,68,12,CAH17-01,94,8,2,2,9,2,77
10007768,10007768,021085,1,1,175,175,260,68,12,CAH17-01,94,8,2,2,9,2,77
10007768,10007768,021135,1,1,20,20,30,75,12,CAH19-04,90,20,5,0,10,5,60
10007768,10007768,021135,1,1,10,10,15,70,23,CAH19-04-01,90,20,0,0,10,10,60
10007768,10007768,021136,1,1,20,20,30,75,12,CAH19-04,90,20,5,0,10,5,60
10007768,10007768,021137,1,1,20,20,30,75,12,CAH19-04,90,20,5,0,10,5,60
10007768,10007768,021137,1,1,10,10,15,65,23,CAH19-04-04,90,10,0,0,10,10,70
10007768,10007768,021232,1,1,10,10,20,65,23,CAH20-02-02,95,20,0,5,15,0,55
10007768,10007768,021233,1,1,10,10,20,65,23,CAH20-02-02,95,20,0,5,15,0,55
10007768,10007768,021257,1,1,30,30,40,75,13,CAH01-01-02,100,0,0,0,5,0,95
10007768,10007768,021328,1,1,75,75,120,63,13,CAH20-01-01,89,20,3,6,9,2,60
10007768,10007768,021329,1,1,55,55,90,62,13,CAH19-01-03,93,19,1,1,22,6,52
10007768,10007768,021330,1,1,60,60,100,61,13,CAH15-03-01,90,13,2,6,14,2,63
10007768,10007768,021331,1,1,15,15,20,75,13,CAH20-02-01,90,30,5,0,25,5,35
10007768,10007768,021332,1,1,20,20,30,65,13,CAH19-01-07,85,25,5,0,10,10,50
10007768,10007768,021333,1,1,50,50,85,60,13,CAH04-01-01,95,20,0,0,20,5,55
10007768,10007768,021334,1,1,80,80,110,70,13,CAH09-01-01,88,22,4,6,8,2,58
10007768,10007768,021335,1,1,15,15,30,60,13,CAH19-01-02,80,10,0,5,10,15,65
10007768,10007768,021336,1,1,20,20,30,65,13,CAH24-01-05,100,15,0,0,10,0,75
10007768,10007768,021337,1,1,10,10,15,75,13,CAH25-02-03,95,0,0,0,25,5,70
10007768,10007768,021734,1,1,175,175,260,68,12,CAH17-01,94,8,2,2,9,2,77
10007768,10007768,021735,1,1,175,175,260,68,12,CAH17-01,94,8,2,2,9,2,77
10007768,10007768,021736,1,1,175,175,260,68,12,CAH17-01,94,8,2,2,9,2,77
10007768,10007768,021771,1,1,80,80,115,73,13,CAH17-01-02,92,10,4,1,5,4,77
10007768,10007768,021782,1,1,175,175,260,68,12,CAH17-01,94,8,2,2,9,2,77
10007768,10007768,021783,1,1,175,175,260,68,12,CAH17-01,94,8,2,2,9,2,77
10007768,10007768,021784,1,1,175,175,260,68,12,CAH17-01,94,8,2,2,9,2,77
10007768,10007768,021852,1,1,175,175,260,68,12,CAH17-01,94,8,2,2,9,2,77
10007768,10007768,021853,1,1,20,20,30,65,13,CAH24-01-05,100,15,0,0,10,0,75
10007768,10007768,021854,1,1,20,20,30,65,12,CAH24-01,100,15,0,0,10,0,75
10007768,10007768,021855,1,1,45,45,70,65,11,CAH03,100,30,0,0,5,0,65
10007768,10007768,021856,1,1,45,45,70,65,11,CAH03,100,30,0,0,5,0,65
10007768,10007768,021857,1,1,20,20,30,65,12,CAH24-01,100,15,0,0,10,0,75
10007768,10007768,021885,1,1,175,175,260,68,12,CAH17-01,94,8,2,2,9,2,77
10007768,10007768,021885,1,1,50,50,80,60,13,CAH17-01-08,95,0,0,0,20,0,75
10007768,10007768,021887,1,1,175,175,260,68,12,CAH17-01,94,8,2,2,9,2,77
10007768,10007768,021887,1,1,50,50,80,60,13,CAH17-01-08,95,0,0,0,20,0,75
10007768,10007768,021941,1,1,45,45,70,65,11,CAH03,100,30,0,0,5,0,65
10007768,10007768,021941,1,1,20,20,30,65,13,CAH24-01-05,100,15,0,0,10,0,75
10007768,10007768,021951,1,1,55,55,90,60,13,CAH11-01-01,90,12,6,2,10,2,68
10007768,10007768,022080,1,1,45,45,70,65,11,CAH03,100,30,0,0,5,0,65
10007768,10007768,022080,1,1,20,20,30,65,13,CAH24-01-05,100,15,0,0,10,0,75
10007768,10007768,022101,1,1,175,175,260,68,12,CAH17-01,94,8,2,2,9,2,77
10007768,10007768,022290,1,1,30,30,55,60,13,CAH15-01-02,85,5,5,5,20,5,60
10007768,10007768,022291,1,1,60,60,100,61,13,CAH15-03-01,90,13,2,6,14,2,63
10007768,10007768,022292,1,1,15,15,20,75,13,CAH20-02-01,90,30,5,0,25,5,35
10007768,10007768,022293,1,1,60,60,100,61,13,CAH15-03-01,90,13,2,6,14,2,63
10007768,10007768,022294,1,1,60,60,100,61,13,CAH15-03-01,90,13,2,6,14,2,63
10007768,10007768,022295,1,1,60,60,100,61,13,CAH15-03-01,90,13,2,6,14,2,63
10007768,10007768,022296,1,1,15,15,20,60,23,CAH19-01-05,85,15,5,0,15,5,60
10007768,10007768,022297,1,1,55,55,90,62,13,CAH19-01-03,93,19,1,1,22,6,52
10007768,10007768,022298,1,1,20,20,30,65,13,CAH24-01-05,100,15,0,0,10,0,75
10007768,10007768,022299,1,1,20,20,30,65,13,CAH19-01-07,85,25,5,0,10,10,50
10007768,10007768,022300,1,1,20,20,30,65,13,CAH19-01-07,85,25,5,0,10,10,50
